0 length 11617;
180 note 83 101;
769 note 83 0;
789 note 81 100;
1479 note 81 0;
1525 note 79 100;
1711 note 79 0;
1712 note 79 100;
1727 note 79 0;
1735 note 79 100;
2204 note 79 0;
2268 note 78 100;
2967 note 78 0;
3008 note 76 100;
3735 note 76 0;
4479 note 64 100;
5399 note 64 0;
5940 note 83 100;
6641 note 81 100;
6651 note 83 0;
7329 note 81 0;
7351 note 79 100;
7972 note 79 0;
8078 note 78 100;
8689 note 78 0;
8790 note 76 100;
9686 note 76 0;
10229 note 64 100;
11214 note 64 0;
