0 length 5747;
0 note 73 100;
1 note 77 100;
7 note 68 100;
70 note 73 0;
73 note 68 0;
77 note 77 0;
1452 note 66 100;
1453 note 70 100;
1537 note 66 0;
1537 note 70 0;
2920 note 73 100;
2927 note 77 100;
2928 note 68 100;
2979 note 73 0;
2981 note 77 0;
2982 note 68 0;
4374 note 80 100;
4420 note 80 0;
