0 length 20100;
0 note 81 100;
490 note 78 100;
511 note 81 0;
535 note 76 100;
561 note 78 0;
605 note 74 100;
625 note 76 0;
656 note 81 100;
659 note 74 0;
1523 note 78 100;
1526 note 81 0;
1583 note 78 0;
1885 note 76 100;
1931 note 76 0;
2086 note 78 100;
2319 note 78 0;
2357 note 76 100;
2423 note 76 0;
2608 note 74 100;
2679 note 74 0;
2832 note 76 100;
3337 note 76 0;
3364 note 74 100;
3442 note 74 0;
3556 note 76 100;
3760 note 78 100;
3772 note 76 0;
3819 note 78 0;
4109 note 76 100;
4756 note 76 0;
4782 note 74 100;
4850 note 74 0;
4992 note 76 100;
5123 note 76 0;
5175 note 78 100;
5244 note 78 0;
5343 note 76 100;
5430 note 76 0;
5519 note 74 100;
5539 note 74 0;
5701 note 76 100;
6142 note 76 0;
6208 note 74 100;
6251 note 74 0;
6409 note 76 100;
6537 note 76 0;
6589 note 78 100;
6673 note 78 0;
6772 note 74 100;
6830 note 74 0;
6971 note 81 100;
7815 note 81 0;
7826 note 78 100;
7876 note 76 100;
7909 note 78 0;
7952 note 74 100;
7970 note 76 0;
7988 note 73 100;
8038 note 74 0;
8099 note 71 100;
8121 note 73 0;
8550 note 71 0;
8581 note 81 100;
9099 note 78 100;
9129 note 81 0;
9130 note 76 100;
9158 note 78 0;
9195 note 74 100;
9210 note 76 0;
9253 note 73 100;
9262 note 74 0;
9314 note 73 0;
9353 note 74 100;
9357 note 76 100;
9364 note 76 0;
9399 note 74 0;
9457 note 71 100;
9523 note 71 0;
9544 note 76 100;
9852 note 71 100;
9855 note 76 0;
9939 note 71 0;
10016 note 76 100;
10273 note 78 100;
10279 note 76 0;
10520 note 78 0;
11431 note 81 100;
12004 note 78 100;
12036 note 81 0;
12039 note 76 100;
12049 note 78 0;
12107 note 74 100;
12121 note 76 0;
12195 note 74 0;
12207 note 76 100;
12371 note 78 100;
12385 note 76 0;
12479 note 78 0;
12481 note 81 100;
12826 note 81 0;
12859 note 78 100;
13018 note 78 0;
13032 note 81 100;
13116 note 78 100;
13131 note 81 0;
13757 note 78 0;
13778 note 76 100;
13855 note 76 0;
13981 note 73 100;
13982 note 74 100;
14035 note 73 0;
14049 note 74 0;
14129 note 73 100;
14215 note 73 0;
14322 note 71 100;
14580 note 71 0;
14590 note 74 100;
14700 note 74 0;
14774 note 73 100;
14829 note 73 0;
14861 note 76 100;
14979 note 76 0;
15044 note 78 100;
15533 note 78 0;
15579 note 76 100;
15657 note 76 0;
15745 note 81 100;
16301 note 78 100;
16316 note 81 0;
16358 note 76 100;
16372 note 78 0;
16432 note 74 100;
16439 note 76 0;
16488 note 74 0;
16491 note 78 100;
16626 note 78 0;
16642 note 81 100;
16742 note 78 100;
16754 note 81 0;
17076 note 78 0;
17219 note 76 100;
17431 note 76 0;
17465 note 74 100;
17726 note 74 0;
17751 note 76 100;
17869 note 76 0;
17938 note 78 100;
18022 note 78 0;
18123 note 76 100;
18320 note 76 0;
18422 note 74 100;
18529 note 74 0;
18614 note 73 100;
19148 note 74 100;
19188 note 73 0;
19234 note 74 0;
19373 note 71 100;
19828 note 71 0;
