0 length 2844;
0 note 72 101;
0 note 76 101;
350 note 72 0;
352 note 76 0;
371 note 64 100;
374 note 60 100;
682 note 60 0;
683 note 64 0;
693 note 67 100;
694 note 71 100;
1038 note 67 0;
1045 note 71 0;
1065 note 64 100;
1069 note 60 100;
1388 note 60 0;
1388 note 64 0;
1429 note 72 100;
1430 note 76 100;
1826 note 72 0;
1837 note 76 0;
1951 note 64 100;
1959 note 60 100;
2295 note 64 0;
2297 note 60 0;
2408 note 71 100;
2409 note 67 100;
2764 note 67 0;
2772 note 71 0;
