0 length 12179;
0 note 70 101;
1456 note 70 0;
1459 note 72 100;
2852 note 72 0;
2889 note 67 100;
4323 note 67 0;
4338 note 65 100;
6011 note 65 0;
6073 note 70 100;
7226 note 70 0;
7231 note 75 100;
7599 note 75 0;
7607 note 72 100;
8828 note 67 100;
8877 note 72 0;
9208 note 67 0;
9251 note 67 100;
10352 note 67 0;
10364 note 68 100;
10759 note 65 100;
10786 note 68 0;
12059 note 65 0;
