0 length 2823;
0 note 75 101;
109 note 75 0;
127 note 63 100;
235 note 63 0;
331 note 68 100;
430 note 68 0;
503 note 70 100;
597 note 70 0;
673 note 72 100;
817 note 72 0;
927 note 70 100;
1037 note 70 0;
1201 note 68 100;
1295 note 68 0;
1382 note 73 100;
1535 note 73 0;
1756 note 73 100;
1862 note 73 0;
1931 note 63 100;
2028 note 63 0;
2113 note 73 100;
2277 note 73 0;
2302 note 72 100;
2398 note 72 0;
2490 note 70 100;
2588 note 70 0;
2659 note 72 100;
2766 note 72 0;
