0 length 5757;
0 note 72 101;
400 note 72 0;
451 note 74 100;
581 note 74 0;
689 note 76 100;
867 note 76 0;
918 note 72 100;
1070 note 72 0;
1196 note 67 100;
1314 note 67 0;
1418 note 69 100;
1595 note 69 0;
1712 note 69 100;
1866 note 69 0;
1978 note 69 100;
2072 note 69 0;
2115 note 67 100;
2159 note 67 0;
2890 note 72 100;
3126 note 72 0;
3594 note 76 100;
3792 note 76 0;
3893 note 74 100;
4098 note 74 0;
4288 note 72 100;
4466 note 72 0;
4584 note 79 100;
4681 note 79 0;
