0 length 7098;
0 note 61 101;
0 note 60 101;
45 note 60 0;
71 note 63 100;
129 note 61 0;
153 note 67 100;
155 note 63 0;
207 note 67 0;
235 note 71 100;
293 note 79 100;
341 note 71 0;
372 note 75 100;
405 note 79 0;
474 note 75 0;
493 note 68 100;
595 note 71 100;
610 note 68 0;
717 note 71 0;
1756 note 83 100;
1871 note 82 100;
1880 note 83 0;
1967 note 82 0;
1980 note 76 100;
2013 note 76 0;
2041 note 66 100;
2161 note 63 100;
2181 note 66 0;
2276 note 63 0;
2314 note 75 100;
2410 note 72 100;
2435 note 75 0;
2502 note 72 0;
2561 note 67 100;
2644 note 67 0;
2872 note 80 100;
2984 note 76 100;
3001 note 80 0;
3034 note 76 0;
3287 note 66 100;
3370 note 66 0;
3477 note 77 100;
3575 note 75 100;
3591 note 77 0;
3658 note 71 100;
3679 note 75 0;
3727 note 71 0;
3748 note 63 100;
3859 note 67 100;
3863 note 63 0;
3951 note 67 0;
4139 note 81 100;
4247 note 81 0;
4351 note 80 100;
4439 note 80 0;
4492 note 71 100;
4587 note 68 100;
4591 note 71 0;
4677 note 68 0;
4755 note 75 100;
4831 note 75 0;
4912 note 77 100;
5014 note 77 0;
5022 note 74 100;
5110 note 67 100;
5118 note 74 0;
5208 note 65 100;
5227 note 67 0;
5316 note 64 100;
5331 note 65 0;
5425 note 64 0;
5440 note 72 100;
5555 note 72 0;
5556 note 76 100;
5650 note 74 100;
5672 note 76 0;
5754 note 72 100;
5775 note 74 0;
5845 note 72 0;
6203 note 62 100;
6275 note 64 100;
6325 note 65 100;
6356 note 62 0;
6385 note 67 100;
6395 note 64 0;
6445 note 65 0;
6455 note 72 100;
6513 note 67 0;
6546 note 77 100;
6563 note 72 0;
6643 note 76 100;
6659 note 77 0;
6729 note 74 100;
6744 note 76 0;
6808 note 72 100;
6822 note 74 0;
6885 note 72 0;
