0 length 5518;
0 note 72 100;
1 note 76 100;
73 note 72 0;
74 note 76 0;
266 note 71 100;
269 note 74 100;
348 note 74 0;
351 note 71 0;
536 note 76 100;
538 note 72 100;
620 note 72 0;
621 note 76 0;
1428 note 77 100;
1430 note 74 100;
1515 note 74 0;
1516 note 77 0;
1719 note 76 100;
1721 note 79 100;
1804 note 76 0;
1806 note 79 0;
1976 note 77 100;
1981 note 74 100;
2061 note 77 0;
2063 note 74 0;
2858 note 76 100;
2862 note 72 100;
2953 note 76 0;
2955 note 72 0;
3128 note 71 100;
3129 note 74 100;
3210 note 71 0;
3214 note 74 0;
3390 note 72 100;
3394 note 69 100;
3480 note 69 0;
3488 note 72 0;
4298 note 71 100;
4300 note 74 100;
4394 note 71 0;
4396 note 74 0;
4566 note 74 100;
4579 note 71 100;
4652 note 71 0;
4663 note 74 0;
4847 note 76 100;
4854 note 72 100;
4939 note 72 0;
4943 note 76 0;
