0 length 12692;
224 note 60 100;
314 note 60 0;
2466 note 65 100;
2585 note 65 0;
4411 note 72 100;
4564 note 72 0;
4840 note 60 100;
4956 note 60 0;
6397 note 74 100;
6502 note 74 0;
6870 note 72 100;
6962 note 72 0;
7605 note 63 100;
7725 note 63 0;
8607 note 72 100;
8778 note 72 0;
9152 note 75 100;
9256 note 75 0;
9696 note 60 100;
9835 note 60 0;
