0 length 2834;
0 note 72 101;
0 note 75 101;
0 note 79 101;
182 note 79 0;
188 note 72 0;
200 note 75 0;
438 note 79 100;
439 note 72 100;
440 note 75 100;
489 note 72 0;
490 note 79 0;
496 note 75 0;
682 note 60 100;
683 note 67 100;
686 note 63 100;
786 note 60 0;
800 note 67 0;
805 note 63 0;
931 note 67 100;
935 note 60 100;
977 note 67 0;
980 note 60 0;
1146 note 72 100;
1150 note 79 100;
1151 note 75 100;
1205 note 72 0;
1209 note 75 0;
1219 note 79 0;
1388 note 70 100;
1410 note 74 100;
1547 note 74 0;
1561 note 70 0;
1677 note 70 100;
1680 note 74 100;
1699 note 77 100;
1737 note 77 0;
1740 note 74 0;
1745 note 70 0;
1880 note 77 100;
1881 note 74 100;
1936 note 74 0;
1948 note 77 0;
2124 note 67 100;
2127 note 79 100;
2201 note 79 0;
2230 note 67 0;
2306 note 67 100;
2310 note 79 100;
2370 note 67 0;
2402 note 79 0;
2481 note 68 100;
2499 note 80 100;
2606 note 80 0;
2621 note 79 100;
2628 note 68 0;
2705 note 79 0;
