0 length 5684;
0 note 72 100;
0 note 76 100;
220 note 72 0;
222 note 76 0;
1395 note 76 100;
1396 note 72 100;
1597 note 72 0;
1598 note 76 0;
2302 note 67 100;
2392 note 67 0;
2509 note 65 100;
2605 note 65 0;
2689 note 64 100;
2778 note 64 0;
2872 note 62 100;
3037 note 62 0;
3161 note 62 100;
3289 note 62 0;
3439 note 64 100;
3536 note 64 0;
3617 note 60 100;
3801 note 60 0;
