0 length 2846;
0 note 60 101;
144 note 60 0;
243 note 60 100;
385 note 60 0;
499 note 60 100;
582 note 60 0;
697 note 67 100;
757 note 67 0;
858 note 70 100;
930 note 70 0;
1043 note 72 100;
1115 note 72 0;
1250 note 70 100;
1310 note 70 0;
1412 note 60 100;
1590 note 60 0;
1676 note 60 100;
1799 note 60 0;
1935 note 60 100;
2033 note 60 0;
2129 note 75 100;
2200 note 75 0;
2314 note 74 100;
2382 note 74 0;
2488 note 72 100;
2554 note 72 0;
2660 note 70 100;
2728 note 70 0;
