0 length 5675;
0 note 72 100;
135 note 72 0;
307 note 72 100;
455 note 72 0;
653 note 79 100;
885 note 79 0;
1017 note 79 100;
1243 note 79 0;
1373 note 81 100;
1577 note 81 0;
1724 note 81 100;
1943 note 81 0;
2081 note 79 100;
2634 note 79 0;
2811 note 77 100;
3033 note 77 0;
3165 note 77 100;
3399 note 77 0;
3539 note 76 100;
3759 note 76 0;
3897 note 76 100;
4116 note 76 0;
4259 note 74 100;
4476 note 74 0;
4629 note 74 100;
4839 note 74 0;
4999 note 72 100;
5339 note 72 0;
