0 length 3309;
0 note 70 101;
66 note 70 0;
293 note 63 100;
459 note 63 0;
666 note 67 100;
798 note 67 0;
1053 note 65 100;
1211 note 65 0;
1426 note 70 100;
1631 note 70 0;
1792 note 63 100;
1974 note 63 0;
2192 note 67 100;
2335 note 67 0;
2567 note 65 100;
2784 note 65 0;
2978 note 72 100;
3132 note 72 0;
