0 length 8599;
0 note 64 101;
0 note 60 101;
667 note 64 0;
668 note 60 0;
679 note 69 100;
680 note 65 100;
1031 note 69 0;
1034 note 60 100;
1034 note 64 100;
1034 note 65 0;
1404 note 69 100;
1405 note 65 100;
1427 note 60 0;
1428 note 64 0;
1762 note 64 100;
1762 note 60 100;
1763 note 69 0;
1763 note 65 0;
2128 note 67 100;
2129 note 71 100;
2139 note 60 0;
2142 note 64 0;
2491 note 71 0;
2493 note 60 100;
2494 note 64 100;
2494 note 67 0;
3186 note 69 100;
3186 note 65 100;
3211 note 60 0;
3211 note 64 0;
3564 note 64 100;
3564 note 60 100;
3570 note 69 0;
3573 note 65 0;
3923 note 71 100;
3925 note 67 100;
3947 note 60 0;
3948 note 64 0;
4283 note 64 100;
4285 note 60 100;
4288 note 71 0;
4293 note 67 0;
4652 note 69 100;
4654 note 65 100;
4667 note 60 0;
4670 note 64 0;
5007 note 64 100;
5008 note 60 100;
5011 note 69 0;
5013 note 65 0;
5366 note 67 100;
5367 note 71 100;
5379 note 60 0;
5379 note 64 0;
5714 note 71 0;
5718 note 67 0;
5719 note 60 100;
5719 note 64 100;
6437 note 65 100;
6438 note 69 100;
6458 note 60 0;
6458 note 64 0;
6802 note 65 0;
6803 note 69 0;
6804 note 60 100;
6805 note 64 100;
7151 note 69 100;
7154 note 65 100;
7172 note 60 0;
7175 note 64 0;
7514 note 60 100;
7515 note 64 100;
7519 note 69 0;
7522 note 65 0;
7882 note 71 100;
7884 note 67 100;
7899 note 60 0;
7901 note 64 0;
8234 note 60 100;
8235 note 64 100;
8242 note 71 0;
8247 note 67 0;
8586 note 60 0;
8586 note 64 0;
