0 length 5156;
0 note 69 100;
88 note 69 0;
148 note 63 100;
248 note 63 0;
407 note 69 100;
504 note 69 0;
675 note 65 100;
769 note 65 0;
870 note 72 100;
990 note 75 100;
1006 note 72 0;
1103 note 75 0;
1207 note 66 100;
1304 note 66 0;
1390 note 76 100;
1484 note 76 0;
1601 note 69 100;
1694 note 78 100;
1743 note 69 0;
1772 note 78 0;
1821 note 79 100;
1939 note 79 0;
2098 note 69 100;
2170 note 69 0;
2316 note 77 100;
2389 note 77 0;
2471 note 76 100;
2554 note 76 0;
2649 note 67 100;
2742 note 67 0;
2758 note 65 100;
2844 note 72 100;
2876 note 65 0;
2947 note 79 100;
2960 note 72 0;
3036 note 79 0;
3172 note 64 100;
3247 note 64 0;
3367 note 77 100;
3467 note 77 0;
3474 note 75 100;
3558 note 72 100;
3574 note 75 0;
3640 note 72 0;
3676 note 66 100;
3784 note 69 100;
3802 note 66 0;
3924 note 69 0;
4019 note 70 100;
4148 note 70 0;
4170 note 67 100;
4229 note 67 0;
4303 note 63 100;
4414 note 63 0;
4456 note 70 100;
4512 note 67 100;
4560 note 70 0;
4634 note 67 0;
4657 note 72 100;
4767 note 72 0;
4800 note 60 100;
4902 note 60 0;
4979 note 70 100;
5001 note 67 100;
5017 note 70 0;
5075 note 67 0;
