0 length 4498;
17 note 61 100;
62 note 61 0;
187 note 68 100;
250 note 68 0;
372 note 73 100;
450 note 73 0;
618 note 75 100;
676 note 75 0;
936 note 73 100;
987 note 73 0;
1798 note 66 100;
1826 note 66 0;
2100 note 78 100;
2161 note 78 0;
3054 note 61 100;
3089 note 61 0;
3243 note 78 100;
3287 note 78 0;
3502 note 78 100;
3577 note 78 0;
3798 note 77 100;
3854 note 77 0;
3973 note 78 100;
4020 note 78 0;
