0 length 5724;
0 note 69 101;
0 note 65 101;
0 note 72 101;
632 note 72 0;
663 note 69 0;
669 note 65 0;
684 note 71 100;
686 note 74 100;
697 note 65 100;
697 note 67 100;
724 note 65 0;
1319 note 71 0;
1324 note 67 0;
1326 note 74 0;
1386 note 68 100;
1389 note 64 100;
1390 note 71 100;
2062 note 64 0;
2065 note 71 0;
2070 note 68 0;
2123 note 67 100;
2124 note 72 100;
2125 note 76 100;
2128 note 69 100;
2222 note 67 0;
2780 note 76 0;
2797 note 69 0;
2798 note 72 0;
2870 note 62 100;
2871 note 65 100;
2872 note 69 100;
3497 note 62 0;
3508 note 69 0;
3512 note 65 0;
3570 note 67 100;
3570 note 71 100;
3586 note 74 100;
4209 note 74 0;
4220 note 67 0;
4221 note 71 0;
4288 note 67 100;
4291 note 60 100;
4292 note 64 100;
5622 note 60 0;
5625 note 64 0;
5633 note 67 0;
