0 length 5358;
0 note 72 101;
0 note 76 101;
114 note 76 0;
115 note 72 0;
343 note 71 100;
345 note 74 100;
461 note 74 0;
464 note 71 0;
641 note 69 100;
643 note 72 100;
806 note 72 0;
807 note 69 0;
1419 note 67 100;
1422 note 71 100;
1551 note 67 0;
1558 note 71 0;
2002 note 69 100;
2007 note 72 100;
2089 note 72 0;
2090 note 69 0;
