0 length 5725;
0 note 72 100;
50 note 72 0;
551 note 60 100;
572 note 60 0;
1452 note 72 100;
1474 note 72 0;
1637 note 75 100;
1703 note 75 0;
1797 note 74 100;
1858 note 74 0;
2079 note 65 100;
2133 note 65 0;
2840 note 72 100;
2895 note 72 0;
3540 note 60 100;
3588 note 60 0;
4462 note 79 100;
4525 note 79 0;
4750 note 77 100;
4781 note 77 0;
5017 note 79 100;
5089 note 79 0;
5290 note 80 100;
5359 note 80 0;
