0 length 2833;
0 note 70 100;
1 note 66 100;
68 note 66 0;
77 note 70 0;
691 note 72 100;
696 note 68 100;
769 note 68 0;
773 note 72 0;
965 note 73 100;
969 note 68 100;
1027 note 68 0;
1037 note 73 0;
1417 note 66 100;
1418 note 70 100;
1476 note 66 0;
1485 note 70 0;
2128 note 68 100;
2130 note 75 100;
2193 note 68 0;
2195 note 75 0;
2389 note 73 100;
2393 note 68 100;
2446 note 68 0;
2461 note 73 0;
