0 length 2844;
0 note 69 101;
116 note 69 0;
233 note 67 100;
378 note 67 0;
518 note 72 100;
574 note 72 0;
678 note 74 100;
850 note 74 0;
930 note 72 100;
1053 note 72 0;
1166 note 71 100;
1246 note 71 0;
1359 note 69 100;
1555 note 69 0;
1746 note 75 100;
1868 note 75 0;
1927 note 76 100;
2026 note 76 0;
2113 note 77 100;
2253 note 74 100;
2273 note 77 0;
2408 note 74 0;
2489 note 72 100;
2612 note 72 0;
2672 note 74 100;
2761 note 74 0;
