0 length 2875;
0 note 60 100;
191 note 60 0;
213 note 67 100;
280 note 67 0;
420 note 60 100;
464 note 60 0;
503 note 67 100;
547 note 67 0;
707 note 70 100;
774 note 70 0;
1035 note 67 100;
1097 note 67 0;
1228 note 70 100;
1275 note 70 0;
1397 note 64 100;
1506 note 64 0;
1663 note 64 100;
1753 note 64 0;
1922 note 62 100;
1993 note 62 0;
2121 note 63 100;
2297 note 63 0;
2421 note 63 100;
2575 note 63 0;
2679 note 68 100;
2725 note 68 0;
