0 length 8532;
0 note 71 101;
821 note 71 0;
844 note 74 100;
2079 note 74 0;
2089 note 71 100;
2486 note 71 0;
2490 note 74 100;
2786 note 74 0;
2796 note 76 100;
4275 note 74 100;
4292 note 76 0;
5020 note 76 100;
5021 note 74 0;
5558 note 74 100;
5560 note 76 0;
5751 note 74 0;
5752 note 71 100;
6946 note 71 0;
