0 length 2850;
0 note 60 100;
170 note 60 0;
331 note 67 100;
413 note 67 0;
609 note 60 100;
795 note 60 0;
892 note 60 100;
1021 note 60 0;
1055 note 67 100;
1128 note 67 0;
1161 note 60 100;
1297 note 60 0;
1430 note 60 100;
1547 note 60 0;
1763 note 67 100;
1836 note 67 0;
2074 note 60 100;
2218 note 60 0;
2310 note 60 100;
2403 note 60 0;
2496 note 67 100;
2562 note 67 0;
2596 note 60 100;
2661 note 60 0;
