0 length 2873;
0 note 60 100;
78 note 60 0;
363 note 67 100;
433 note 67 0;
558 note 67 100;
590 note 67 0;
633 note 67 100;
678 note 67 0;
742 note 60 100;
809 note 60 0;
1099 note 67 100;
1168 note 67 0;
1276 note 67 100;
1316 note 67 0;
1354 note 67 100;
1404 note 67 0;
1451 note 60 100;
1538 note 60 0;
1814 note 67 100;
1885 note 67 0;
2162 note 60 100;
2249 note 60 0;
2401 note 67 100;
2468 note 67 0;
2710 note 67 100;
2786 note 67 0;
