0 length 5873;
0 note 79 100;
531 note 67 100;
588 note 79 0;
1102 note 67 0;
1106 note 79 100;
1286 note 79 0;
1287 note 78 100;
1413 note 78 0;
1479 note 77 100;
1997 note 82 100;
1998 note 77 0;
2165 note 82 0;
2175 note 77 100;
2412 note 77 0;
2449 note 65 100;
2864 note 65 0;
2894 note 77 100;
3243 note 76 100;
3243 note 77 0;
3554 note 76 0;
3613 note 74 100;
3907 note 76 100;
3909 note 74 0;
4349 note 72 100;
4354 note 76 0;
4972 note 72 0;
5202 note 67 100;
5245 note 67 0;
