0 length 2840;
0 note 79 101;
166 note 79 0;
172 note 75 100;
258 note 75 0;
349 note 74 100;
426 note 74 0;
642 note 72 100;
980 note 72 0;
1014 note 75 100;
1151 note 75 0;
1233 note 67 100;
1328 note 67 0;
1418 note 69 100;
1671 note 69 0;
1679 note 67 100;
1932 note 67 0;
1954 note 69 100;
2041 note 69 0;
2136 note 72 100;
2474 note 72 0;
2525 note 67 100;
2585 note 67 0;
2686 note 74 100;
2743 note 74 0;
