0 length 11489;
0 note 65 100;
4 note 69 100;
63 note 65 0;
69 note 69 0;
743 note 67 100;
748 note 71 100;
769 note 67 0;
775 note 71 0;
1432 note 64 100;
1438 note 68 100;
1465 note 64 0;
1469 note 68 0;
2157 note 69 100;
2158 note 72 100;
2186 note 69 0;
2189 note 72 0;
2863 note 62 100;
2868 note 65 100;
2896 note 62 0;
2901 note 65 0;
3591 note 67 100;
3595 note 71 100;
3629 note 67 0;
3636 note 71 0;
4330 note 60 100;
4335 note 64 100;
4364 note 60 0;
4370 note 64 0;
