0 length 2844;
180 note 72 101;
327 note 72 0;
431 note 72 100;
564 note 72 0;
695 note 72 100;
858 note 72 0;
1027 note 75 100;
1171 note 75 0;
1226 note 74 100;
1339 note 74 0;
1567 note 72 100;
1735 note 72 0;
1862 note 72 100;
2004 note 72 0;
2139 note 75 100;
2235 note 75 0;
2311 note 72 100;
2388 note 72 0;
2498 note 70 100;
2602 note 70 0;
2678 note 67 100;
2763 note 67 0;
