0 length 5700;
0 note 60 100;
122 note 60 0;
246 note 72 100;
303 note 72 0;
453 note 75 100;
539 note 75 0;
1416 note 77 100;
1496 note 75 100;
1508 note 77 0;
1566 note 72 100;
1589 note 75 0;
1633 note 72 0;
1664 note 67 100;
1717 note 67 0;
1835 note 65 100;
1896 note 65 0;
1919 note 70 100;
2009 note 70 0;
2948 note 66 100;
3034 note 69 100;
3066 note 66 0;
3112 note 69 0;
3116 note 72 100;
3205 note 72 0;
3213 note 75 100;
3289 note 75 0;
3292 note 77 100;
3361 note 77 0;
3364 note 75 100;
3442 note 72 100;
3460 note 75 0;
3500 note 72 0;
3543 note 67 100;
3635 note 66 100;
3641 note 67 0;
3708 note 66 0;
3764 note 70 100;
3851 note 67 100;
3852 note 70 0;
3915 note 67 0;
4015 note 70 100;
4074 note 70 0;
4110 note 65 100;
4175 note 65 0;
4288 note 63 100;
4419 note 63 0;
4566 note 67 100;
4631 note 67 0;
4672 note 65 100;
4762 note 63 100;
4777 note 65 0;
4842 note 63 0;
4902 note 60 100;
4964 note 60 0;
