0 length 3951;
0 note 62 101;
0 note 67 101;
0 note 71 101;
305 note 62 0;
312 note 67 0;
397 note 62 100;
447 note 67 100;
587 note 62 0;
596 note 67 0;
688 note 64 100;
689 note 69 100;
691 note 71 0;
1780 note 69 0;
1782 note 64 0;
2132 note 62 100;
2134 note 66 100;
2138 note 71 100;
2378 note 66 0;
2389 note 62 0;
2490 note 71 0;
2506 note 64 100;
2511 note 67 100;
3621 note 64 0;
3644 note 67 0;
